################################################################################
# Kalman filter status report.
################################################################################
# Col  Name     Description
################################################################################
# 1    epoch    Training epoch.
# 2    nupdates Number of updates performed.
# 3    Pdiag    Mean of absolute diagonal values of error covariance matrix P.
# 4    Poffdiag Mean of absolute off-diagonal values of error covariance matrix P.
# 5    Pasym    Asymmetry of P, i.e. mean of absolute values of asymmetric part 0.5*(P - P^T).
# 6    Kmean    Mean of abolute compontents of Kalman gain matrix K.
# 7    q        Magnitude of process noise (= diagonal entries of Q).
# 8    eta      Learning rate.
###########################################################################################################################
#        1          2                3                4                5                6                7                8
#    epoch   nupdates            Pdiag         Poffdiag            Pasym            Kmean                q              eta
###########################################################################################################################
       438       8760   7.51879448E+01   4.25187774E-01   9.08769308E-17   1.56627509E-03   8.93365374E-07   1.12067347E+00
       439       8780   7.51877467E+01   4.25182700E-01   9.08779060E-17   2.31990896E-03   8.93365374E-07   1.12067347E+00
       440       8800   7.51876766E+01   4.25180936E-01   9.08789771E-17   1.64853990E-03   8.93365374E-07   1.12067347E+00
       441       8820   7.51875274E+01   4.25176981E-01   9.08792650E-17   6.94031726E-03   8.93365374E-07   1.12067347E+00
       442       8840   7.51829117E+01   4.25144151E-01   9.08883688E-17   1.46388254E-03   8.93365374E-07   1.12067347E+00
       443       8860   7.51759335E+01   4.25007993E-01   9.09010580E-17   1.49432648E-03   8.93365374E-07   1.12067347E+00
       444       8880   7.51679742E+01   4.24976096E-01   9.09156034E-17   2.17658319E-03   8.93365374E-07   1.12067347E+00
       445       8900   7.51676798E+01   4.24970774E-01   9.09170133E-17   1.47877126E-03   8.93365374E-07   1.12067347E+00
       446       8920   7.51665063E+01   4.24958953E-01   9.09206810E-17   2.23416341E-02   8.93365374E-07   1.12067347E+00
       447       8940   7.51629616E+01   4.24896349E-01   9.09297165E-17   2.88277072E-03   8.93365374E-07   1.12067347E+00
       448       8960   7.51508348E+01   4.24688657E-01   9.09495945E-17   2.26349421E-03   8.93365374E-07   1.12067347E+00
       449       8980   7.51449094E+01   4.24591502E-01   9.09615639E-17   2.10150777E-03   8.93365374E-07   1.12067347E+00
       450       9000   7.51413708E+01   4.24537221E-01   9.09742483E-17   2.23250048E-03   8.93365374E-07   1.12067347E+00
       451       9020   7.51349936E+01   4.24433159E-01   9.09938683E-17   3.00647554E-03   8.93365374E-07   1.12067347E+00
       452       9040   7.51262753E+01   4.24250083E-01   9.10149502E-17   1.97054066E-03   8.93365374E-07   1.12067347E+00
       453       9060   7.51216639E+01   4.24164615E-01   9.10321453E-17   1.91739184E-03   8.93365374E-07   1.12067347E+00
       454       9080   7.51214675E+01   4.24160601E-01   9.10327651E-17   2.45670238E-03   8.93365374E-07   1.12067347E+00
       455       9100   7.51213643E+01   4.24158138E-01   9.10325412E-17   2.30306604E-03   8.93365374E-07   1.12067347E+00
       456       9120   7.51187937E+01   4.24119745E-01   9.10417483E-17   1.30031001E-03   8.93365374E-07   1.12067347E+00
       457       9140   7.51157003E+01   4.24086330E-01   9.10497648E-17   1.27254103E-03   8.93365374E-07   1.12067347E+00
       458       9160   7.51146805E+01   4.24071343E-01   9.10548613E-17   1.14766429E-03   8.93365374E-07   1.12067347E+00
       459       9180   7.51038809E+01   4.23978088E-01   9.10769694E-17   2.11390245E-03   8.93365374E-07   1.12067347E+00
       460       9200   7.51038020E+01   4.23975371E-01   9.10772249E-17   2.28251032E-03   8.93365374E-07   1.12067347E+00
       461       9220   7.51020467E+01   4.23935310E-01   9.10845312E-17   1.09814326E-03   8.93365374E-07   1.12067347E+00
       462       9240   7.51008365E+01   4.23911370E-01   9.10880480E-17   1.73148967E-03   8.93365374E-07   1.12067347E+00
       463       9260   7.50994020E+01   4.23880172E-01   9.10909328E-17   2.13976594E-03   8.93365374E-07   1.12067347E+00
       464       9280   7.50947536E+01   4.23808043E-01   9.11087237E-17   1.49249212E-03   8.93365374E-07   1.12067347E+00
       465       9300   7.50917123E+01   4.23784024E-01   9.11193132E-17   1.48421162E-03   8.93365374E-07   1.12067347E+00
       466       9320   7.50844658E+01   4.23649840E-01   9.11358653E-17   2.43018363E-03   8.93365374E-07   1.12067347E+00
       467       9340   7.50780070E+01   4.23477015E-01   9.11498222E-17   2.29722232E-03   8.93365374E-07   1.12067347E+00
       468       9360   7.50766399E+01   4.23457371E-01   9.11532392E-17   2.35173136E-03   8.93365374E-07   1.12067347E+00
       469       9380   7.50733842E+01   4.23425706E-01   9.11590869E-17   2.26153392E-03   8.93365374E-07   1.12067347E+00
       470       9400   7.50727481E+01   4.23415748E-01   9.11621847E-17   1.60267072E-02   8.93365374E-07   1.12067347E+00
       471       9420   7.50708231E+01   4.23396606E-01   9.11626513E-17   1.38033910E-03   8.93365374E-07   1.12067347E+00
       472       9440   7.50555527E+01   4.23223865E-01   9.11980616E-17   3.98572650E-03   8.93365374E-07   1.12067347E+00
       473       9460   7.50543145E+01   4.23205888E-01   9.11998499E-17   3.79045216E-03   8.93365374E-07   1.12067347E+00
       474       9480   7.50395568E+01   4.23048064E-01   9.12391704E-17   3.62299574E-03   8.93365374E-07   1.12067347E+00
       475       9500   7.50312081E+01   4.22936566E-01   9.12498963E-17   3.61705824E-03   8.93365374E-07   1.12067347E+00
       476       9520   7.50309185E+01   4.22929673E-01   9.12506211E-17   2.40810951E-03   8.93365374E-07   1.12067347E+00
       477       9540   7.50306966E+01   4.22924434E-01   9.12515710E-17   2.08911070E-03   8.93365374E-07   1.12067347E+00
       478       9560   7.50305218E+01   4.22920311E-01   9.12523097E-17   1.82000179E-03   8.93365374E-07   1.12067347E+00
       479       9580   7.50173234E+01   4.22937565E-01   9.12730884E-17   1.77561207E-03   8.93365374E-07   1.12067347E+00
       480       9600   7.50105568E+01   4.22866029E-01   9.12919442E-17   4.13466680E-02   8.93365374E-07   1.12067347E+00
       481       9620   7.50053633E+01   4.22855209E-01   9.13026078E-17   1.32171225E-03   8.93365374E-07   1.12067347E+00
       482       9640   7.50041560E+01   4.22847048E-01   9.13046354E-17   1.41756693E-03   8.93365374E-07   1.12067347E+00
       483       9660   7.50007957E+01   4.22822599E-01   9.13163462E-17   3.67882884E-02   8.93365374E-07   1.12067347E+00
       484       9680   7.50007060E+01   4.22820017E-01   9.13171919E-17   1.32833017E-03   8.93365374E-07   1.12067347E+00
       485       9700   7.49946810E+01   4.22726841E-01   9.13239772E-17   1.46073915E-03   8.93365374E-07   1.12067347E+00
       486       9720   7.49875662E+01   4.22683510E-01   9.13371137E-17   2.32659332E-03   8.93365374E-07   1.12067347E+00
       487       9740   7.49810828E+01   4.22591661E-01   9.13573019E-17   3.21103184E-03   8.93365374E-07   1.12067347E+00
       488       9760   7.49768908E+01   4.22548150E-01   9.13710045E-17   2.37435739E-03   8.93365374E-07   1.12067347E+00
       489       9780   7.49766959E+01   4.22542862E-01   9.13713449E-17   2.04595190E-03   8.93365374E-07   1.12067347E+00
       490       9800   7.49758947E+01   4.22533981E-01   9.13753273E-17   1.89756171E-03   8.93365374E-07   1.12067347E+00
       491       9820   7.49696315E+01   4.22482590E-01   9.13901514E-17   2.11009378E-03   8.93365374E-07   1.12067347E+00
       492       9840   7.49646603E+01   4.22432129E-01   9.13965997E-17   2.23099290E-03   8.93365374E-07   1.12067347E+00
       493       9860   7.49479009E+01   4.22296863E-01   9.14342164E-17   2.22035692E-03   8.93365374E-07   1.12067347E+00
       494       9880   7.49442956E+01   4.22264134E-01   9.14446536E-17   2.13074303E-03   8.93365374E-07   1.12067347E+00
       495       9900   7.49353532E+01   4.22256343E-01   9.14572909E-17   3.54794316E-03   8.93365374E-07   1.12067347E+00
       496       9920   7.49295788E+01   4.22165727E-01   9.14645831E-17   2.32834948E-03   8.93365374E-07   1.12067347E+00
       497       9940   7.49203875E+01   4.22141814E-01   9.14825518E-17   2.28823024E-03   8.93365374E-07   1.12067347E+00
       498       9960   7.49173378E+01   4.22112914E-01   9.14884185E-17   1.96212391E-03   8.93365374E-07   1.12067347E+00
       499       9980   7.49056489E+01   4.21972263E-01   9.15178306E-17   3.24833850E-03   8.93365374E-07   1.12067347E+00
       500      10000   7.48955378E+01   4.21879898E-01   9.15429290E-17   1.85194596E-03   8.93365374E-07   1.12067347E+00
       501      10020   7.48926233E+01   4.21854828E-01   9.15489547E-17   2.07857789E-03   8.93365374E-07   1.12067347E+00
       502      10040   7.48924945E+01   4.21851642E-01   9.15491193E-17   1.64602145E-03   8.93365374E-07   1.12067347E+00
       503      10060   7.48558959E+01   4.21930287E-01   9.16149300E-17   2.94107428E-03   8.93365374E-07   1.12067347E+00
       504      10080   7.48556115E+01   4.21923793E-01   9.16153179E-17   2.51220852E-03   8.93365374E-07   1.12067347E+00
       505      10100   7.48516161E+01   4.21870099E-01   9.16212689E-17   2.13621340E-03   8.93365374E-07   1.12067347E+00
       506      10120   7.48514478E+01   4.21866424E-01   9.16208494E-17   2.68151929E-03   8.93365374E-07   1.12067347E+00
       507      10140   7.48361464E+01   4.21722001E-01   9.16497752E-17   2.17573435E-03   8.93365374E-07   1.12067347E+00
       508      10160   7.48162943E+01   4.21538954E-01   9.16796102E-17   7.07005320E-03   8.93365374E-07   1.12067347E+00
       509      10180   7.48021369E+01   4.21421522E-01   9.16945844E-17   3.24465650E-03   8.93365374E-07   1.12067347E+00
       510      10200   7.48017101E+01   4.21410662E-01   9.16950986E-17   3.77617260E-03   8.93365374E-07   1.12067347E+00
       511      10220   7.47938546E+01   4.21250400E-01   9.17059201E-17   3.53774930E-03   8.93365374E-07   1.12067347E+00
       512      10240   7.47935932E+01   4.21243914E-01   9.17074200E-17   2.32357846E-03   8.93365374E-07   1.12067347E+00
       513      10260   7.47812133E+01   4.21102939E-01   9.17397918E-17   2.18516406E-03   8.93365374E-07   1.12067347E+00
       514      10280   7.47706091E+01   4.20934738E-01   9.17625877E-17   2.33648692E-03   8.93365374E-07   1.12067347E+00
       515      10300   7.47657938E+01   4.20854923E-01   9.17728863E-17   2.75723149E-03   8.93365374E-07   1.12067347E+00
       516      10320   7.47656533E+01   4.20851669E-01   9.17721991E-17   0.00000000E+00   8.93365374E-07   1.12067347E+00
       517      10340   7.47654949E+01   4.20848360E-01   9.17718055E-17   1.44613030E-03   8.93365374E-07   1.12067347E+00
       518      10360   7.47623088E+01   4.20803777E-01   9.17809229E-17   1.55569760E-03   8.93365374E-07   1.12067347E+00
       519      10380   7.47570428E+01   4.20792803E-01   9.17954554E-17   2.27950438E-03   8.93365374E-07   1.12067347E+00
       520      10400   7.47487355E+01   4.20664144E-01   9.18173734E-17   1.95818291E-03   8.93365374E-07   1.12067347E+00
       521      10420   7.47449322E+01   4.20611411E-01   9.18199644E-17   1.72267079E-03   8.93365374E-07   1.12067347E+00
       522      10440   7.47375233E+01   4.20537787E-01   9.18401364E-17   1.42439498E-03   8.93365374E-07   1.12067347E+00
       523      10460   7.47220004E+01   4.20502902E-01   9.18732740E-17   1.41113484E-03   8.93365374E-07   1.12067347E+00
       524      10480   7.47118866E+01   4.20394592E-01   9.19132896E-17   1.66904235E-03   8.93365374E-07   1.12067347E+00
       525      10500   7.47117161E+01   4.20390516E-01   9.19138271E-17   1.15352528E-03   8.93365374E-07   1.12067347E+00
       526      10520   7.47019774E+01   4.20371923E-01   9.19267222E-17   2.46766279E-03   8.93365374E-07   1.12067347E+00
       527      10540   7.47000073E+01   4.20334186E-01   9.19297214E-17   1.28936548E-03   8.93365374E-07   1.12067347E+00
       528      10560   7.46972474E+01   4.20347461E-01   9.19356277E-17   8.31999986E-04   8.93365374E-07   1.12067347E+00
       529      10580   7.46949718E+01   4.20324237E-01   9.19454741E-17   1.01109056E-03   8.93365374E-07   1.12067347E+00
       530      10600   7.46921162E+01   4.20294573E-01   9.19523972E-17   1.16734076E-03   8.93365374E-07   1.12067347E+00
       531      10620   7.46713506E+01   4.20341803E-01   9.19920840E-17   2.10221426E-03   8.93365374E-07   1.12067347E+00
       532      10640   7.46673396E+01   4.20318351E-01   9.20015918E-17   1.80180628E-03   8.93365374E-07   1.12067347E+00
       533      10660   7.46519421E+01   4.20232753E-01   9.20311521E-17   2.61242293E-03   8.93365374E-07   1.12067347E+00
       534      10680   7.46470780E+01   4.20143252E-01   9.20350199E-17   1.84400904E-03   8.93365374E-07   1.12067347E+00
       535      10700   7.46382068E+01   4.20030586E-01   9.20546588E-17   1.52389621E-03   8.93365374E-07   1.12067347E+00
       536      10720   7.46375603E+01   4.20022072E-01   9.20575091E-17   1.39845668E-03   8.93365374E-07   1.12067347E+00
       537      10740   7.46343921E+01   4.19994065E-01   9.20627423E-17   2.41012360E-03   8.93365374E-07   1.12067347E+00
       538      10760   7.46239228E+01   4.19938655E-01   9.20817210E-17   2.51068263E-03   8.93365374E-07   1.12067347E+00
       539      10780   7.46119150E+01   4.19784219E-01   9.21088953E-17   1.40336808E-03   8.93365374E-07   1.12067347E+00
       540      10800   7.46078448E+01   4.19731059E-01   9.21130605E-17   2.26325701E-03   8.93365374E-07   1.12067347E+00
       541      10820   7.46037178E+01   4.19695920E-01   9.21283064E-17   1.54588047E-03   8.93365374E-07   1.12067347E+00
       542      10840   7.46009572E+01   4.19670095E-01   9.21325356E-17   1.95504082E-03   8.93365374E-07   1.12067347E+00
       543      10860   7.45980756E+01   4.19631352E-01   9.21373997E-17   2.52798819E-03   8.93365374E-07   1.12067347E+00
       544      10880   7.45890718E+01   4.19547651E-01   9.21483672E-17   1.61502192E-03   8.93365374E-07   1.12067347E+00
       545      10900   7.45791300E+01   4.19515966E-01   9.21644609E-17   1.43271428E-03   8.93365374E-07   1.12067347E+00
       546      10920   7.45718241E+01   4.19449923E-01   9.21768730E-17   1.73153846E-03   8.93365374E-07   1.12067347E+00
       547      10940   7.45716836E+01   4.19446861E-01   9.21771291E-17   1.24319290E-03   8.93365374E-07   1.12067347E+00
       548      10960   7.45716211E+01   4.19445082E-01   9.21773148E-17   1.88995987E-03   8.93365374E-07   1.12067347E+00
       549      10980   7.45626026E+01   4.19318749E-01   9.22013047E-17   1.12875723E-03   8.93365374E-07   1.12067347E+00
       550      11000   7.45604179E+01   4.19279560E-01   9.22081179E-17   1.13394522E-03   8.93365374E-07   1.12067347E+00
       551      11020   7.45573405E+01   4.19253635E-01   9.22145209E-17   1.93983145E-03   8.93365374E-07   1.12067347E+00
       552      11040   7.45546546E+01   4.19229874E-01   9.22208801E-17   9.18037370E-04   8.93365374E-07   1.12067347E+00
       553      11060   7.45508974E+01   4.19181883E-01   9.22319132E-17   1.60891741E-03   8.93365374E-07   1.12067347E+00
       554      11080   7.45508129E+01   4.19180617E-01   9.22318596E-17   8.32484165E-04   8.93365374E-07   1.12067347E+00
       555      11100   7.45492612E+01   4.19173561E-01   9.22357467E-17   2.37403059E-02   8.93365374E-07   1.12067347E+00
       556      11120   7.45483656E+01   4.19167893E-01   9.22398505E-17   7.43627997E-04   8.93365374E-07   1.12067347E+00
       557      11140   7.45483427E+01   4.19167107E-01   9.22397586E-17   7.97641874E-04   8.93365374E-07   1.12067347E+00
       558      11160   7.45483223E+01   4.19166384E-01   9.22396072E-17   7.54960242E-04   8.93365374E-07   1.12067347E+00
       559      11180   7.45446211E+01   4.19160556E-01   9.22501546E-17   1.19579621E-03   8.93365374E-07   1.12067347E+00
       560      11200   7.45445918E+01   4.19159524E-01   9.22505558E-17   1.72917375E-03   8.93365374E-07   1.12067347E+00
       561      11220   7.45322602E+01   4.19091834E-01   9.22931509E-17   6.90978665E-04   8.93365374E-07   1.12067347E+00
       562      11240   7.45298601E+01   4.19104504E-01   9.22979951E-17   1.49371361E-03   8.93365374E-07   1.12067347E+00
       563      11260   7.45231677E+01   4.19043901E-01   9.23149232E-17   1.64862306E-03   8.93365374E-07   1.12067347E+00
       564      11280   7.45201852E+01   4.19012690E-01   9.23238545E-17   1.30287488E-03   8.93365374E-07   1.12067347E+00
       565      11300   7.45149896E+01   4.18955504E-01   9.23382314E-17   1.25786864E-03   8.93365374E-07   1.12067347E+00
       566      11320   7.45148413E+01   4.18952174E-01   9.23383227E-17   2.19286038E-03   8.93365374E-07   1.12067347E+00
       567      11340   7.45112417E+01   4.18876279E-01   9.23462408E-17   1.24748850E-03   8.93365374E-07   1.12067347E+00
       568      11360   7.45088423E+01   4.18824990E-01   9.23541490E-17   8.16661955E-04   8.93365374E-07   1.12067347E+00
       569      11380   7.45088207E+01   4.18824362E-01   9.23538609E-17   1.79203788E-03   8.93365374E-07   1.12067347E+00
       570      11400   7.45079218E+01   4.18814327E-01   9.23561900E-17   1.00674245E-03   8.93365374E-07   1.12067347E+00
       571      11420   7.45073193E+01   4.18806347E-01   9.23553916E-17   7.69832903E-04   8.93365374E-07   1.12067347E+00
       572      11440   7.44998350E+01   4.18689281E-01   9.23698681E-17   8.96667756E-04   8.93365374E-07   1.12067347E+00
       573      11460   7.44957187E+01   4.18663627E-01   9.23802628E-17   7.97586424E-04   8.93365374E-07   1.12067347E+00
       574      11480   7.44914318E+01   4.18633009E-01   9.23899189E-17   9.72976811E-04   8.93365374E-07   1.12067347E+00
       575      11500   7.44866379E+01   4.18590674E-01   9.23999662E-17   8.69593283E-04   8.93365374E-07   1.12067347E+00
       576      11520   7.44848293E+01   4.18568583E-01   9.24076057E-17   7.71356591E-04   8.93365374E-07   1.12067347E+00
       577      11540   7.44843302E+01   4.18563373E-01   9.24097497E-17   8.28550607E-04   8.93365374E-07   1.12067347E+00
       578      11560   7.44791695E+01   4.18535827E-01   9.24239165E-17   1.06787309E-03   8.93365374E-07   1.12067347E+00
       579      11580   7.44791299E+01   4.18534731E-01   9.24237755E-17   9.49632521E-04   8.93365374E-07   1.12067347E+00
       580      11600   7.44790978E+01   4.18533779E-01   9.24240308E-17   1.61374168E-03   8.93365374E-07   1.12067347E+00
       581      11620   7.44790712E+01   4.18532928E-01   9.24242414E-17   1.06988758E-03   8.93365374E-07   1.12067347E+00
       582      11640   7.44772821E+01   4.18507501E-01   9.24241953E-17   7.46781586E-04   8.93365374E-07   1.12067347E+00
       583      11660   7.44768015E+01   4.18502919E-01   9.24245920E-17   7.38039815E-04   8.93365374E-07   1.12067347E+00
       584      11680   7.44767391E+01   4.18501619E-01   9.24247355E-17   6.81050101E-04   8.93365374E-07   1.12067347E+00
       585      11700   7.44749768E+01   4.18498424E-01   9.24284055E-17   1.84500320E-03   8.93365374E-07   1.12067347E+00
       586      11720   7.44694137E+01   4.18449236E-01   9.24328764E-17   2.04736875E-03   8.93365374E-07   1.12067347E+00
       587      11740   7.44693364E+01   4.18447404E-01   9.24343375E-17   8.31265011E-04   8.93365374E-07   1.12067347E+00
       588      11760   7.44662534E+01   4.18415047E-01   9.24422327E-17   1.43556223E-03   8.93365374E-07   1.12067347E+00
       589      11780   7.44628049E+01   4.18359540E-01   9.24467761E-17   1.16379472E-03   8.93365374E-07   1.12067347E+00
       590      11800   7.44606352E+01   4.18329943E-01   9.24488545E-17   9.80893973E-04   8.93365374E-07   1.12067347E+00
       591      11820   7.44556254E+01   4.18290394E-01   9.24612910E-17   1.18126064E-03   8.93365374E-07   1.12067347E+00
       592      11840   7.44551052E+01   4.18284854E-01   9.24626363E-17   1.07490513E-03   8.93365374E-07   1.12067347E+00
       593      11860   7.44507863E+01   4.18234133E-01   9.24704513E-17   1.59600167E-03   8.93365374E-07   1.12067347E+00
       594      11880   7.44448991E+01   4.18175163E-01   9.24800803E-17   3.81327285E-02   8.93365374E-07   1.12067347E+00
       595      11900   7.44404887E+01   4.18119445E-01   9.24789733E-17   1.51449772E-03   8.93365374E-07   1.12067347E+00
       596      11920   7.44400155E+01   4.18114759E-01   9.24793383E-17   1.01970374E-03   8.93365374E-07   1.12067347E+00
       597      11940   7.44363954E+01   4.18108052E-01   9.24862871E-17   1.37261308E-03   8.93365374E-07   1.12067347E+00
       598      11960   7.44340289E+01   4.18069444E-01   9.24933623E-17   9.36507540E-04   8.93365374E-07   1.12067347E+00
       599      11980   7.44313795E+01   4.18035735E-01   9.24990451E-17   1.66189808E-03   8.93365374E-07   1.12067347E+00
       600      12000   7.44308198E+01   4.18031751E-01   9.24983389E-17   7.50317251E-04   8.93365374E-07   1.12067347E+00
       601      12020   7.44284700E+01   4.17999527E-01   9.25014399E-17   6.79209703E-04   8.93365374E-07   1.12067347E+00
       602      12040   7.44284566E+01   4.17998945E-01   9.25017994E-17   5.71206269E-04   8.93365374E-07   1.12067347E+00
       603      12060   7.44215511E+01   4.17889256E-01   9.25128044E-17   1.39532270E-03   8.93365374E-07   1.12067347E+00
       604      12080   7.44198430E+01   4.17859922E-01   9.25159141E-17   6.87370809E-04   8.93365374E-07   1.12067347E+00
       605      12100   7.44198276E+01   4.17859236E-01   9.25161464E-17   1.51976981E-03   8.93365374E-07   1.12067347E+00
       606      12120   7.44180180E+01   4.17854804E-01   9.25207305E-17   8.28116127E-04   8.93365374E-07   1.12067347E+00
       607      12140   7.44171009E+01   4.17842757E-01   9.25214080E-17   7.44993817E-04   8.93365374E-07   1.12067347E+00
       608      12160   7.44145881E+01   4.17811118E-01   9.25294434E-17   6.92108645E-04   8.93365374E-07   1.12067347E+00
       609      12180   7.44120888E+01   4.17778705E-01   9.25334458E-17   6.92442925E-04   8.93365374E-07   1.12067347E+00
       610      12200   7.44120745E+01   4.17778109E-01   9.25337677E-17   6.36593023E-04   8.93365374E-07   1.12067347E+00
       611      12220   7.44120624E+01   4.17777562E-01   9.25334696E-17   5.93790756E-04   8.93365374E-07   1.12067347E+00
       612      12240   7.44098358E+01   4.17781220E-01   9.25387696E-17   7.43799668E-04   8.93365374E-07   1.12067347E+00
       613      12260   7.44085971E+01   4.17768029E-01   9.25364111E-17   8.73360487E-04   8.93365374E-07   1.12067347E+00
       614      12280   7.44062206E+01   4.17768948E-01   9.25470157E-17   9.53985601E-04   8.93365374E-07   1.12067347E+00
       615      12300   7.44041565E+01   4.17758637E-01   9.25513327E-17   8.24088960E-04   8.93365374E-07   1.12067347E+00
       616      12320   7.44024560E+01   4.17751804E-01   9.25525947E-17   7.93103694E-04   8.93365374E-07   1.12067347E+00
       617      12340   7.44019319E+01   4.17750654E-01   9.25539993E-17   6.97215767E-04   8.93365374E-07   1.12067347E+00
       618      12360   7.44006617E+01   4.17743429E-01   9.25559273E-17   6.79698651E-04   8.93365374E-07   1.12067347E+00
       619      12380   7.44006483E+01   4.17742827E-01   9.25557906E-17   5.93369496E-04   8.93365374E-07   1.12067347E+00
       620      12400   7.43948746E+01   4.17685127E-01   9.25694245E-17   2.70823027E-03   8.93365374E-07   1.12067347E+00
       621      12420   7.43947535E+01   4.17682044E-01   9.25704678E-17   2.47031529E-03   8.93365374E-07   1.12067347E+00
       622      12440   7.43924879E+01   4.17646707E-01   9.25755992E-17   1.20713117E-03   8.93365374E-07   1.12067347E+00
       623      12460   7.43908036E+01   4.17634171E-01   9.25792980E-17   1.38310112E-03   8.93365374E-07   1.12067347E+00
       624      12480   7.43907385E+01   4.17632466E-01   9.25794395E-17   1.11174415E-03   8.93365374E-07   1.12067347E+00
       625      12500   7.43861689E+01   4.17595244E-01   9.25880277E-17   2.43358446E-03   8.93365374E-07   1.12067347E+00
       626      12520   7.43802716E+01   4.17441544E-01   9.25998607E-17   1.67891120E-03   8.93365374E-07   1.12067347E+00
       627      12540   7.43760392E+01   4.17393587E-01   9.26044085E-17   1.93782146E-03   8.93365374E-07   1.12067347E+00
       628      12560   7.43708450E+01   4.17326641E-01   9.26159686E-17   1.61637750E-03   8.93365374E-07   1.12067347E+00
       629      12580   7.43653091E+01   4.17240777E-01   9.26259502E-17   1.72507645E-03   8.93365374E-07   1.12067347E+00
       630      12600   7.43590235E+01   4.17162462E-01   9.26363764E-17   2.62075426E-03   8.93365374E-07   1.12067347E+00
       631      12620   7.43551168E+01   4.17100278E-01   9.26432950E-17   1.31988660E-03   8.93365374E-07   1.12067347E+00
       632      12640   7.43550605E+01   4.17098855E-01   9.26438362E-17   1.26779273E-03   8.93365374E-07   1.12067347E+00
       633      12660   7.43523882E+01   4.17068136E-01   9.26496200E-17   1.25730528E-03   8.93365374E-07   1.12067347E+00
       634      12680   7.43496416E+01   4.17020295E-01   9.26566102E-17   1.77030956E-03   8.93365374E-07   1.12067347E+00
       635      12700   7.43472131E+01   4.17010001E-01   9.26620176E-17   1.02896250E-03   8.93365374E-07   1.12067347E+00
       636      12720   7.43417790E+01   4.16953200E-01   9.26706851E-17   1.94307938E-03   8.93365374E-07   1.12067347E+00
       637      12740   7.43417107E+01   4.16951884E-01   9.26710781E-17   9.85815950E-04   8.93365374E-07   1.12067347E+00
       638      12760   7.43345237E+01   4.16901009E-01   9.26883025E-17   8.14831162E-04   8.93365374E-07   1.12067347E+00
       639      12780   7.43326681E+01   4.16884867E-01   9.26889784E-17   1.47599596E-03   8.93365374E-07   1.12067347E+00
       640      12800   7.43319834E+01   4.16870218E-01   9.26925391E-17   1.79692787E-03   8.93365374E-07   1.12067347E+00
       641      12820   7.43282863E+01   4.16805370E-01   9.26961758E-17   1.22939202E-03   8.93365374E-07   1.12067347E+00
       642      12840   7.43253456E+01   4.16768174E-01   9.27024865E-17   1.21207818E-03   8.93365374E-07   1.12067347E+00
       643      12860   7.43220940E+01   4.16726684E-01   9.27113286E-17   7.98390579E-04   8.93365374E-07   1.12067347E+00
       644      12880   7.43203702E+01   4.16715727E-01   9.27111712E-17   9.25701688E-04   8.93365374E-07   1.12067347E+00
       645      12900   7.43176968E+01   4.16701983E-01   9.27147767E-17   9.19264870E-04   8.93365374E-07   1.12067347E+00
       646      12920   7.43165102E+01   4.16693170E-01   9.27183682E-17   1.32233368E-03   8.93365374E-07   1.12067347E+00
       647      12940   7.43134057E+01   4.16668882E-01   9.27216606E-17   1.01609099E-03   8.93365374E-07   1.12067347E+00
       648      12960   7.43110882E+01   4.16653660E-01   9.27268733E-17   9.13910455E-04   8.93365374E-07   1.12067347E+00
       649      12980   7.43074873E+01   4.16639231E-01   9.27361240E-17   1.17128367E-03   8.93365374E-07   1.12067347E+00
       650      13000   7.43028240E+01   4.16589853E-01   9.27489109E-17   1.14412175E-03   8.93365374E-07   1.12067347E+00
       651      13020   7.43005140E+01   4.16578066E-01   9.27509749E-17   9.52620195E-04   8.93365374E-07   1.12067347E+00
       652      13040   7.42980602E+01   4.16543444E-01   9.27569815E-17   1.09141011E-03   8.93365374E-07   1.12067347E+00
       653      13060   7.42980181E+01   4.16542315E-01   9.27573329E-17   9.05050611E-04   8.93365374E-07   1.12067347E+00
       654      13080   7.42954067E+01   4.16522065E-01   9.27625507E-17   1.14041449E-03   8.93365374E-07   1.12067347E+00
       655      13100   7.42918630E+01   4.16501221E-01   9.27704114E-17   1.75014470E-03   8.93365374E-07   1.12067347E+00
       656      13120   7.42917914E+01   4.16499798E-01   9.27705905E-17   8.60498702E-04   8.93365374E-07   1.12067347E+00
       657      13140   7.42895834E+01   4.16482094E-01   9.27753123E-17   1.22882710E-03   8.93365374E-07   1.12067347E+00
       658      13160   7.42885495E+01   4.16478354E-01   9.27769755E-17   7.80325953E-04   8.93365374E-07   1.12067347E+00
       659      13180   7.42882215E+01   4.16475643E-01   9.27782319E-17   7.83417430E-04   8.93365374E-07   1.12067347E+00
       660      13200   7.42878806E+01   4.16471359E-01   9.27787869E-17   6.93079702E-04   8.93365374E-07   1.12067347E+00
       661      13220   7.42854446E+01   4.16453127E-01   9.27770746E-17   9.66073403E-04   8.93365374E-07   1.12067347E+00
       662      13240   7.42829139E+01   4.16416621E-01   9.27827925E-17   1.11372484E-03   8.93365374E-07   1.12067347E+00
       663      13260   7.42795731E+01   4.16374601E-01   9.27847663E-17   7.63409578E-04   8.93365374E-07   1.12067347E+00
       664      13280   7.42795564E+01   4.16374052E-01   9.27852318E-17   6.30014101E-04   8.93365374E-07   1.12067347E+00
