################################################################################
# Kalman filter status report.
################################################################################
# Col  Name     Description
################################################################################
# 1    epoch    Training epoch.
# 2    nupdates Number of updates performed.
# 3    Pdiag    Mean of absolute diagonal values of error covariance matrix P.
# 4    Poffdiag Mean of absolute off-diagonal values of error covariance matrix P.
# 5    Pasym    Asymmetry of P, i.e. mean of absolute values of asymmetric part 0.5*(P - P^T).
# 6    Kmean    Mean of abolute compontents of Kalman gain matrix K.
# 7    q        Magnitude of process noise (= diagonal entries of Q).
# 8    eta      Learning rate.
###########################################################################################################################
#        1          2                3                4                5                6                7                8
#    epoch   nupdates            Pdiag         Poffdiag            Pasym            Kmean                q              eta
###########################################################################################################################
      8263       8263   9.99836942E+01   1.34598622E-02   4.03163388E-19   2.44554262E-04   9.62669049E-07   1.03938655E+00
      8264       8264   9.99836948E+01   1.34598682E-02   4.03163783E-19   2.81654496E-04   9.62669049E-07   1.03938655E+00
      8265       8265   9.99836953E+01   1.34598741E-02   4.03166145E-19   2.81599043E-04   9.62669049E-07   1.03938655E+00
      8266       8266   9.99836949E+01   1.34599033E-02   4.03164111E-19   4.70006015E-04   9.62669049E-07   1.03938655E+00
      8267       8267   9.99836956E+01   1.34599141E-02   4.03164073E-19   2.13471418E-04   9.62669049E-07   1.03938655E+00
      8268       8268   9.99836962E+01   1.34599218E-02   4.03164485E-19   2.44523164E-04   9.62669049E-07   1.03938655E+00
      8269       8269   9.99836969E+01   1.34599294E-02   4.03164151E-19   2.44498845E-04   9.62669049E-07   1.03938655E+00
      8270       8270   9.99836976E+01   1.34599342E-02   4.03163824E-19   2.11166220E-04   9.62669049E-07   1.03938655E+00
      8271       8271   9.99836982E+01   1.34599424E-02   4.03165174E-19   2.45773743E-04   9.62669049E-07   1.03938655E+00
      8272       8272   9.99836962E+01   1.34599115E-02   4.03167136E-19   6.66293731E-04   9.62669049E-07   1.03938655E+00
      8273       8273   9.99836968E+01   1.34599199E-02   4.03166838E-19   2.46169988E-04   9.62669049E-07   1.03938655E+00
      8274       8274   9.99836866E+01   1.34605767E-02   4.03173064E-19   1.23823246E-03   9.62669049E-07   1.03938655E+00
      8275       8275   9.99836872E+01   1.34605852E-02   4.03173096E-19   2.44180446E-04   9.62669049E-07   1.03938655E+00
      8276       8276   9.99836878E+01   1.34605862E-02   4.03173515E-19   2.47897888E-04   9.62669049E-07   1.03938655E+00
      8277       8277   9.99836877E+01   1.34605814E-02   4.03173592E-19   4.08386617E-04   9.62669049E-07   1.03938655E+00
      8278       8278   9.99836883E+01   1.34605899E-02   4.03173754E-19   2.43955949E-04   9.62669049E-07   1.03938655E+00
      8279       8279   9.99836860E+01   1.34606318E-02   4.03176686E-19   6.42050814E-04   9.62669049E-07   1.03938655E+00
      8280       8280   9.99836866E+01   1.34606395E-02   4.03176685E-19   2.41819174E-04   9.62669049E-07   1.03938655E+00
      8281       8281   9.99836847E+01   1.34606090E-02   4.03181919E-19   6.62098488E-04   9.62669049E-07   1.03938655E+00
      8282       8282   9.99836854E+01   1.34606351E-02   4.03176819E-19   2.34302384E-04   9.62669049E-07   1.03938655E+00
      8283       8283   9.99836860E+01   1.34606421E-02   4.03177127E-19   2.64173157E-04   9.62669049E-07   1.03938655E+00
      8284       8284   9.99836866E+01   1.34606682E-02   4.03178546E-19   2.34131848E-04   9.62669049E-07   1.03938655E+00
      8285       8285   9.99836873E+01   1.34606942E-02   4.03179789E-19   2.33995611E-04   9.62669049E-07   1.03938655E+00
      8286       8286   9.99836760E+01   1.34618447E-02   4.03321618E-19   1.31902612E-03   9.62669049E-07   1.03938655E+00
      8287       8287   9.99836231E+01   1.34650563E-02   4.03214724E-19   2.27041503E-03   9.62669049E-07   1.03938655E+00
      8288       8288   9.99836238E+01   1.34650645E-02   4.03214719E-19   2.35072869E-04   9.62669049E-07   1.03938655E+00
      8289       8289   9.99836134E+01   1.34657197E-02   4.03281014E-19   1.24061047E-03   9.62669049E-07   1.03938655E+00
      8290       8290   9.99836129E+01   1.34657494E-02   4.03276167E-19   4.89846910E-04   9.62669049E-07   1.03938655E+00
      8291       8291   9.99836136E+01   1.34657584E-02   4.03276177E-19   2.34669011E-04   9.62669049E-07   1.03938655E+00
      8292       8292   9.99836141E+01   1.34657787E-02   4.03276175E-19   2.60301457E-04   9.62669049E-07   1.03938655E+00
      8293       8293   9.99836148E+01   1.34657877E-02   4.03276176E-19   2.35706060E-04   9.62669049E-07   1.03938655E+00
      8294       8294   9.99836124E+01   1.34658226E-02   4.03296269E-19   6.53712965E-04   9.62669049E-07   1.03938655E+00
      8295       8295   9.99836131E+01   1.34658366E-02   4.03296246E-19   1.86920937E-04   9.62669049E-07   1.03938655E+00
      8296       8296   9.99836136E+01   1.34658511E-02   4.03296197E-19   2.97900720E-04   9.62669049E-07   1.03938655E+00
      8297       8297   9.99836142E+01   1.34658714E-02   4.03296289E-19   2.60264128E-04   9.62669049E-07   1.03938655E+00
      8298       8298   9.99836027E+01   1.34670187E-02   4.03356816E-19   1.32232278E-03   9.62669049E-07   1.03938655E+00
      8299       8299   9.99836009E+01   1.34669901E-02   4.03358670E-19   6.46039719E-04   9.62669049E-07   1.03938655E+00
      8300       8300   9.99835902E+01   1.34682906E-02   4.03367146E-19   1.33343189E-03   9.62669049E-07   1.03938655E+00
      8301       8301   9.99835908E+01   1.34682994E-02   4.03367064E-19   2.37264405E-04   9.62669049E-07   1.03938655E+00
      8302       8302   9.99835914E+01   1.34683068E-02   4.03364974E-19   2.58225039E-04   9.62669049E-07   1.03938655E+00
      8303       8303   9.99835807E+01   1.34695975E-02   4.03694811E-19   1.32831797E-03   9.62669049E-07   1.03938655E+00
      8304       8304   9.99835813E+01   1.34696170E-02   4.03694898E-19   2.63911644E-04   9.62669049E-07   1.03938655E+00
      8305       8305   9.99835819E+01   1.34696256E-02   4.03694932E-19   2.41161168E-04   9.62669049E-07   1.03938655E+00
      8306       8306   9.99835826E+01   1.34696518E-02   4.03695089E-19   2.36165950E-04   9.62669049E-07   1.03938655E+00
      8307       8307   9.99835832E+01   1.34696529E-02   4.03696971E-19   2.46415374E-04   9.62669049E-07   1.03938655E+00
      8308       8308   9.99835838E+01   1.34696540E-02   4.03695537E-19   2.46391575E-04   9.62669049E-07   1.03938655E+00
      8309       8309   9.99835844E+01   1.34696611E-02   4.03693288E-19   2.62436078E-04   9.62669049E-07   1.03938655E+00
      8310       8310   9.99835850E+01   1.34696696E-02   4.03695850E-19   2.41167521E-04   9.62669049E-07   1.03938655E+00
      8311       8311   9.99835744E+01   1.34709500E-02   4.03736017E-19   1.32295873E-03   9.62669049E-07   1.03938655E+00
      8312       8312   9.99835751E+01   1.34709582E-02   4.03736019E-19   2.46144210E-04   9.62669049E-07   1.03938655E+00
      8313       8313   9.99835756E+01   1.34709773E-02   4.03728344E-19   2.66052881E-04   9.62669049E-07   1.03938655E+00
      8314       8314   9.99835763E+01   1.34709821E-02   4.03728307E-19   2.10651297E-04   9.62669049E-07   1.03938655E+00
      8315       8315   9.99835753E+01   1.34710250E-02   4.03794895E-19   6.10162398E-04   9.62669049E-07   1.03938655E+00
      8316       8316   9.99835760E+01   1.34710509E-02   4.03797492E-19   2.32279421E-04   9.62669049E-07   1.03938655E+00
      8317       8317   9.99835764E+01   1.34710643E-02   4.03798662E-19   3.09146223E-04   9.62669049E-07   1.03938655E+00
      8318       8318   9.99835771E+01   1.34710750E-02   4.03798801E-19   2.12572410E-04   9.62669049E-07   1.03938655E+00
      8319       8319   9.99835778E+01   1.34710832E-02   4.03798606E-19   2.45891883E-04   9.62669049E-07   1.03938655E+00
      8320       8320   9.99835784E+01   1.34710915E-02   4.03798617E-19   2.44805535E-04   9.62669049E-07   1.03938655E+00
      8321       8321   9.99835764E+01   1.34710606E-02   4.03800204E-19   6.64999851E-04   9.62669049E-07   1.03938655E+00
      8322       8322   9.99835770E+01   1.34710796E-02   4.03800181E-19   2.65453130E-04   9.62669049E-07   1.03938655E+00
      8323       8323   9.99835760E+01   1.34711224E-02   4.03780934E-19   6.09224955E-04   9.62669049E-07   1.03938655E+00
      8324       8324   9.99835766E+01   1.34711301E-02   4.03795966E-19   2.42780961E-04   9.62669049E-07   1.03938655E+00
      8325       8325   9.99835772E+01   1.34711387E-02   4.03795966E-19   2.46027046E-04   9.62669049E-07   1.03938655E+00
      8326       8326   9.99835779E+01   1.34711470E-02   4.03795504E-19   2.44884500E-04   9.62669049E-07   1.03938655E+00
      8327       8327   9.99835639E+01   1.34724705E-02   4.03873525E-19   1.48312817E-03   9.62669049E-07   1.03938655E+00
      8328       8328   9.99835645E+01   1.34724785E-02   4.03873551E-19   2.47450157E-04   9.62669049E-07   1.03938655E+00
      8329       8329   9.99835651E+01   1.34724864E-02   4.03879820E-19   2.48497786E-04   9.62669049E-07   1.03938655E+00
      8330       8330   9.99835650E+01   1.34724811E-02   4.03880627E-19   4.13791570E-04   9.62669049E-07   1.03938655E+00
      8331       8331   9.99835657E+01   1.34725066E-02   4.03880777E-19   2.28930504E-04   9.62669049E-07   1.03938655E+00
      8332       8332   9.99835127E+01   1.34757407E-02   4.03998163E-19   2.27920351E-03   9.62669049E-07   1.03938655E+00
      8333       8333   9.99834606E+01   1.34788958E-02   4.04067014E-19   2.24949913E-03   9.62669049E-07   1.03938655E+00
      8334       8334   9.99834613E+01   1.34789042E-02   4.04067034E-19   2.35169976E-04   9.62669049E-07   1.03938655E+00
      8335       8335   9.99834619E+01   1.34789132E-02   4.04067007E-19   2.36497076E-04   9.62669049E-07   1.03938655E+00
      8336       8336   9.99834610E+01   1.34789596E-02   4.04069998E-19   6.02141075E-04   9.62669049E-07   1.03938655E+00
      8337       8337   9.99834615E+01   1.34789664E-02   4.04069842E-19   2.71182695E-04   9.62669049E-07   1.03938655E+00
      8338       8338   9.99834591E+01   1.34790023E-02   4.04069271E-19   6.54448311E-04   9.62669049E-07   1.03938655E+00
      8339       8339   9.99834484E+01   1.34802965E-02   4.04105883E-19   1.32975817E-03   9.62669049E-07   1.03938655E+00
      8340       8340   9.99834490E+01   1.34802977E-02   4.04105924E-19   2.46051951E-04   9.62669049E-07   1.03938655E+00
      8341       8341   9.99834494E+01   1.34803003E-02   4.04106382E-19   3.28922382E-04   9.62669049E-07   1.03938655E+00
      8342       8342   9.99834500E+01   1.34803015E-02   4.04106385E-19   2.45937966E-04   9.62669049E-07   1.03938655E+00
      8343       8343   9.99834506E+01   1.34803096E-02   4.04106388E-19   2.38768006E-04   9.62669049E-07   1.03938655E+00
      8344       8344   9.99834512E+01   1.34803162E-02   4.04106230E-19   2.75209509E-04   9.62669049E-07   1.03938655E+00
      8345       8345   9.99834372E+01   1.34816381E-02   4.04214399E-19   1.48675964E-03   9.62669049E-07   1.03938655E+00
      8346       8346   9.99834377E+01   1.34816443E-02   4.04216532E-19   2.78837125E-04   9.62669049E-07   1.03938655E+00
      8347       8347   9.99834275E+01   1.34822922E-02   4.04216634E-19   1.23714364E-03   9.62669049E-07   1.03938655E+00
      8348       8348   9.99834251E+01   1.34823323E-02   4.04211292E-19   6.46696054E-04   9.62669049E-07   1.03938655E+00
      8349       8349   9.99834258E+01   1.34823373E-02   4.04211329E-19   2.09024284E-04   9.62669049E-07   1.03938655E+00
      8350       8350   9.99834264E+01   1.34823445E-02   4.04211625E-19   2.62790496E-04   9.62669049E-07   1.03938655E+00
      8351       8351   9.99834270E+01   1.34823525E-02   4.04211470E-19   2.40166282E-04   9.62669049E-07   1.03938655E+00
      8352       8352   9.99834277E+01   1.34823635E-02   4.04211564E-19   2.10558221E-04   9.62669049E-07   1.03938655E+00
      8353       8353   9.99834277E+01   1.34823591E-02   4.04212624E-19   4.05664289E-04   9.62669049E-07   1.03938655E+00
      8354       8354   9.99834284E+01   1.34823640E-02   4.04222690E-19   2.08786154E-04   9.62669049E-07   1.03938655E+00
      8355       8355   9.99834289E+01   1.34823704E-02   4.04225227E-19   2.76593335E-04   9.62669049E-07   1.03938655E+00
      8356       8356   9.99834295E+01   1.34823791E-02   4.04224899E-19   2.42144090E-04   9.62669049E-07   1.03938655E+00
      8357       8357   9.99834303E+01   1.34823901E-02   4.04224916E-19   2.10314424E-04   9.62669049E-07   1.03938655E+00
      8358       8358   9.99834306E+01   1.34823925E-02   4.04224828E-19   3.30449434E-04   9.62669049E-07   1.03938655E+00
      8359       8359   9.99834312E+01   1.34823936E-02   4.04225132E-19   2.46515060E-04   9.62669049E-07   1.03938655E+00
      8360       8360   9.99834318E+01   1.34824016E-02   4.04226099E-19   2.39805462E-04   9.62669049E-07   1.03938655E+00
      8361       8361   9.99834325E+01   1.34824105E-02   4.04226762E-19   2.43098440E-04   9.62669049E-07   1.03938655E+00
      8362       8362   9.99834330E+01   1.34824300E-02   4.04229465E-19   2.63828369E-04   9.62669049E-07   1.03938655E+00
      8363       8363   9.99834335E+01   1.34824439E-02   4.04229982E-19   3.04952574E-04   9.62669049E-07   1.03938655E+00
      8364       8364   9.99834338E+01   1.34824463E-02   4.04230015E-19   3.30269612E-04   9.62669049E-07   1.03938655E+00
      8365       8365   9.99834344E+01   1.34824526E-02   4.04230231E-19   2.76235728E-04   9.62669049E-07   1.03938655E+00
      8366       8366   9.99834350E+01   1.34824616E-02   4.04230301E-19   2.42871673E-04   9.62669049E-07   1.03938655E+00
      8367       8367   9.99834356E+01   1.34824701E-02   4.04229032E-19   2.40898159E-04   9.62669049E-07   1.03938655E+00
      8368       8368   9.99834363E+01   1.34824712E-02   4.04230338E-19   2.46171247E-04   9.62669049E-07   1.03938655E+00
      8369       8369   9.99834370E+01   1.34824822E-02   4.04230341E-19   2.09832126E-04   9.62669049E-07   1.03938655E+00
      8370       8370   9.99834376E+01   1.34825081E-02   4.04225329E-19   2.35487299E-04   9.62669049E-07   1.03938655E+00
      8371       8371   9.99834383E+01   1.34825160E-02   4.04225326E-19   2.39610786E-04   9.62669049E-07   1.03938655E+00
      8372       8372   9.99834389E+01   1.34825245E-02   4.04226634E-19   2.42000527E-04   9.62669049E-07   1.03938655E+00
      8373       8373   9.99834396E+01   1.34825323E-02   4.04226995E-19   2.39569785E-04   9.62669049E-07   1.03938655E+00
      8374       8374   9.99834256E+01   1.34838493E-02   4.04210852E-19   1.48226350E-03   9.62669049E-07   1.03938655E+00
      8375       8375   9.99833344E+01   1.34862685E-02   4.04656314E-19   3.36257555E-03   9.62669049E-07   1.03938655E+00
      8376       8376   9.99833350E+01   1.34862774E-02   4.04657067E-19   2.42599688E-04   9.62669049E-07   1.03938655E+00
      8377       8377   9.99833322E+01   1.34862373E-02   4.04656572E-19   7.38977168E-04   9.62669049E-07   1.03938655E+00
      8378       8378   9.99833217E+01   1.34875149E-02   4.04683244E-19   1.32134323E-03   9.62669049E-07   1.03938655E+00
      8379       8379   9.99833188E+01   1.34874743E-02   4.04676699E-19   7.43860022E-04   9.62669049E-07   1.03938655E+00
      8380       8380   9.99833195E+01   1.34874827E-02   4.04676709E-19   2.43451392E-04   9.62669049E-07   1.03938655E+00
      8381       8381   9.99832293E+01   1.34898848E-02   4.04743995E-19   3.34330041E-03   9.62669049E-07   1.03938655E+00
      8382       8382   9.99832299E+01   1.34898859E-02   4.04746906E-19   2.45673504E-04   9.62669049E-07   1.03938655E+00
      8383       8383   9.99832305E+01   1.34898946E-02   4.04746732E-19   2.40680672E-04   9.62669049E-07   1.03938655E+00
      8384       8384   9.99832312E+01   1.34899209E-02   4.04749072E-19   2.36932994E-04   9.62669049E-07   1.03938655E+00
      8385       8385   9.99832317E+01   1.34899405E-02   4.04746568E-19   2.63150672E-04   9.62669049E-07   1.03938655E+00
      8386       8386   9.99832324E+01   1.34899491E-02   4.04746575E-19   2.39892550E-04   9.62669049E-07   1.03938655E+00
      8387       8387   9.99832330E+01   1.34899577E-02   4.04746730E-19   2.39872630E-04   9.62669049E-07   1.03938655E+00
      8388       8388   9.99832337E+01   1.34899662E-02   4.04740771E-19   2.39852692E-04   9.62669049E-07   1.03938655E+00
      8389       8389   9.99832332E+01   1.34899956E-02   4.04743117E-19   4.77027445E-04   9.62669049E-07   1.03938655E+00
      8390       8390   9.99832227E+01   1.34912714E-02   4.04629505E-19   1.32025730E-03   9.62669049E-07   1.03938655E+00
      8391       8391   9.99832233E+01   1.34912723E-02   4.04646921E-19   2.48707475E-04   9.62669049E-07   1.03938655E+00
      8392       8392   9.99832131E+01   1.34919182E-02   4.04630869E-19   1.23736612E-03   9.62669049E-07   1.03938655E+00
      8393       8393   9.99832107E+01   1.34919611E-02   4.04632154E-19   6.45478985E-04   9.62669049E-07   1.03938655E+00
      8394       8394   9.99832113E+01   1.34919695E-02   4.04633040E-19   2.43027685E-04   9.62669049E-07   1.03938655E+00
      8395       8395   9.99832011E+01   1.34926151E-02   4.04600649E-19   1.23674915E-03   9.62669049E-07   1.03938655E+00
      8396       8396   9.99832017E+01   1.34926230E-02   4.04598479E-19   2.38680629E-04   9.62669049E-07   1.03938655E+00
      8397       8397   9.99832024E+01   1.34926317E-02   4.04640124E-19   2.40880711E-04   9.62669049E-07   1.03938655E+00
      8398       8398   9.99832029E+01   1.34926388E-02   4.04640689E-19   2.61048408E-04   9.62669049E-07   1.03938655E+00
      8399       8399   9.99831916E+01   1.34937822E-02   4.04690521E-19   1.31846022E-03   9.62669049E-07   1.03938655E+00
      8400       8400   9.99831920E+01   1.34937847E-02   4.04690830E-19   3.27143678E-04   9.62669049E-07   1.03938655E+00
      8401       8401   9.99831926E+01   1.34937858E-02   4.04690970E-19   2.44670376E-04   9.62669049E-07   1.03938655E+00
      8402       8402   9.99831932E+01   1.34937938E-02   4.04692301E-19   2.37443302E-04   9.62669049E-07   1.03938655E+00
      8403       8403   9.99831830E+01   1.34944380E-02   4.04635487E-19   1.23563506E-03   9.62669049E-07   1.03938655E+00
      8404       8404   9.99831837E+01   1.34944466E-02   4.04640557E-19   2.37950468E-04   9.62669049E-07   1.03938655E+00
      8405       8405   9.99831842E+01   1.34944540E-02   4.04640863E-19   2.57775776E-04   9.62669049E-07   1.03938655E+00
      8406       8406   9.99831740E+01   1.34950977E-02   4.05069307E-19   1.23504731E-03   9.62669049E-07   1.03938655E+00
      8407       8407   9.99831746E+01   1.34951042E-02   4.05069143E-19   2.69728356E-04   9.62669049E-07   1.03938655E+00
      8408       8408   9.99831753E+01   1.34951154E-02   4.05069182E-19   2.06305044E-04   9.62669049E-07   1.03938655E+00
      8409       8409   9.99831760E+01   1.34951242E-02   4.05069697E-19   2.34977526E-04   9.62669049E-07   1.03938655E+00
      8410       8410   9.99831766E+01   1.34951323E-02   4.05069544E-19   2.33597204E-04   9.62669049E-07   1.03938655E+00
      8411       8411   9.99831773E+01   1.34951586E-02   4.05069487E-19   2.39572871E-04   9.62669049E-07   1.03938655E+00
      8412       8412   9.99831774E+01   1.34951713E-02   4.05065661E-19   3.54649620E-04   9.62669049E-07   1.03938655E+00
      8413       8413   9.99831779E+01   1.34951854E-02   4.05066189E-19   2.98229428E-04   9.62669049E-07   1.03938655E+00
      8414       8414   9.99831786E+01   1.34951941E-02   4.05066194E-19   2.35086102E-04   9.62669049E-07   1.03938655E+00
      8415       8415   9.99831790E+01   1.34951968E-02   4.05066174E-19   3.22627631E-04   9.62669049E-07   1.03938655E+00
      8416       8416   9.99831796E+01   1.34952055E-02   4.05071196E-19   2.34975401E-04   9.62669049E-07   1.03938655E+00
      8417       8417   9.99831803E+01   1.34952136E-02   4.05071121E-19   2.33598635E-04   9.62669049E-07   1.03938655E+00
      8418       8418   9.99831809E+01   1.34952210E-02   4.05070884E-19   2.55744240E-04   9.62669049E-07   1.03938655E+00
      8419       8419   9.99830919E+01   1.34975954E-02   4.05476663E-19   3.31680110E-03   9.62669049E-07   1.03938655E+00
      8420       8420   9.99830921E+01   1.34976083E-02   4.05476844E-19   3.58385545E-04   9.62669049E-07   1.03938655E+00
      8421       8421   9.99830928E+01   1.34976172E-02   4.05467452E-19   2.32647682E-04   9.62669049E-07   1.03938655E+00
      8422       8422   9.99830923E+01   1.34976469E-02   4.05472466E-19   4.88020021E-04   9.62669049E-07   1.03938655E+00
      8423       8423   9.99830783E+01   1.34989644E-02   4.05480418E-19   1.48361348E-03   9.62669049E-07   1.03938655E+00
      8424       8424   9.99830791E+01   1.34989755E-02   4.05481373E-19   2.06332274E-04   9.62669049E-07   1.03938655E+00
      8425       8425   9.99830797E+01   1.34989768E-02   4.05481480E-19   2.41586544E-04   9.62669049E-07   1.03938655E+00
      8426       8426   9.99830802E+01   1.34989968E-02   4.05481814E-19   2.59882619E-04   9.62669049E-07   1.03938655E+00
      8427       8427   9.99830809E+01   1.34990055E-02   4.05486483E-19   2.35020337E-04   9.62669049E-07   1.03938655E+00
      8428       8428   9.99830707E+01   1.34996474E-02   4.05521351E-19   1.23449239E-03   9.62669049E-07   1.03938655E+00
      8429       8429   9.99830713E+01   1.34996562E-02   4.05521182E-19   2.33182646E-04   9.62669049E-07   1.03938655E+00
      8430       8430   9.99830600E+01   1.35007917E-02   4.05542276E-19   1.31631877E-03   9.62669049E-07   1.03938655E+00
      8431       8431   9.99829719E+01   1.35031536E-02   4.05531737E-19   3.29968811E-03   9.62669049E-07   1.03938655E+00
      8432       8432   9.99829726E+01   1.35031627E-02   4.05531717E-19   2.29854543E-04   9.62669049E-07   1.03938655E+00
      8433       8433   9.99829732E+01   1.35031705E-02   4.05371874E-19   2.49227391E-04   9.62669049E-07   1.03938655E+00
      8434       8434   9.99829739E+01   1.35031790E-02   4.05370625E-19   2.27371691E-04   9.62669049E-07   1.03938655E+00
      8435       8435   9.99829722E+01   1.35031521E-02   4.05392188E-19   6.32905773E-04   9.62669049E-07   1.03938655E+00
      8436       8436   9.99829698E+01   1.35031854E-02   4.05352831E-19   6.59695222E-04   9.62669049E-07   1.03938655E+00
      8437       8437   9.99829703E+01   1.35032001E-02   4.05352766E-19   2.90552244E-04   9.62669049E-07   1.03938655E+00
      8438       8438   9.99829711E+01   1.35032142E-02   4.05352863E-19   1.86986830E-04   9.62669049E-07   1.03938655E+00
      8439       8439   9.99829694E+01   1.35031874E-02   4.05348204E-19   6.32373555E-04   9.62669049E-07   1.03938655E+00
      8440       8440   9.99829591E+01   1.35038266E-02   4.05426495E-19   1.23671557E-03   9.62669049E-07   1.03938655E+00
      8441       8441   9.99829598E+01   1.35038352E-02   4.05427840E-19   2.24914614E-04   9.62669049E-07   1.03938655E+00
      8442       8442   9.99829491E+01   1.35051267E-02   4.05500932E-19   1.32857365E-03   9.62669049E-07   1.03938655E+00
      8443       8443   9.99829474E+01   1.35050995E-02   4.05504059E-19   6.35257298E-04   9.62669049E-07   1.03938655E+00
      8444       8444   9.99829480E+01   1.35051011E-02   4.05504372E-19   2.37679560E-04   9.62669049E-07   1.03938655E+00
      8445       8445   9.99829482E+01   1.35051141E-02   4.05503602E-19   3.58654382E-04   9.62669049E-07   1.03938655E+00
      8446       8446   9.99829488E+01   1.35051409E-02   4.05503606E-19   2.43588294E-04   9.62669049E-07   1.03938655E+00
      8447       8447   9.99829494E+01   1.35051485E-02   4.05503617E-19   2.50423331E-04   9.62669049E-07   1.03938655E+00
      8448       8448   9.99829494E+01   1.35051450E-02   4.05503825E-19   3.89345803E-04   9.62669049E-07   1.03938655E+00
      8449       8449   9.99829469E+01   1.35051080E-02   4.05519144E-19   7.16469016E-04   9.62669049E-07   1.03938655E+00
      8450       8450   9.99829366E+01   1.35057457E-02   4.05516257E-19   1.23510532E-03   9.62669049E-07   1.03938655E+00
      8451       8451   9.99829341E+01   1.35057092E-02   4.05477092E-19   7.12867354E-04   9.62669049E-07   1.03938655E+00
      8452       8452   9.99829348E+01   1.35057183E-02   4.05517189E-19   2.27049418E-04   9.62669049E-07   1.03938655E+00
      8453       8453   9.99829233E+01   1.35068495E-02   4.05582410E-19   1.31595959E-03   9.62669049E-07   1.03938655E+00
      8454       8454   9.99829240E+01   1.35068574E-02   4.05583719E-19   2.46384871E-04   9.62669049E-07   1.03938655E+00
      8455       8455   9.99829125E+01   1.35079872E-02   4.05612331E-19   1.31513736E-03   9.62669049E-07   1.03938655E+00
      8456       8456   9.99829117E+01   1.35080335E-02   4.05626618E-19   5.87946320E-04   9.62669049E-07   1.03938655E+00
      8457       8457   9.99829010E+01   1.35093233E-02   4.05617869E-19   1.32765558E-03   9.62669049E-07   1.03938655E+00
      8458       8458   9.99829018E+01   1.35093374E-02   4.05655547E-19   1.86230627E-04   9.62669049E-07   1.03938655E+00
      8459       8459   9.99829025E+01   1.35093641E-02   4.05652505E-19   2.43780515E-04   9.62669049E-07   1.03938655E+00
      8460       8460   9.99829000E+01   1.35093981E-02   4.05692952E-19   6.56511830E-04   9.62669049E-07   1.03938655E+00
      8461       8461   9.99829007E+01   1.35093997E-02   4.05692957E-19   2.36923251E-04   9.62669049E-07   1.03938655E+00
      8462       8462   9.99829014E+01   1.35094110E-02   4.05692937E-19   2.02606544E-04   9.62669049E-07   1.03938655E+00
      8463       8463   9.99828901E+01   1.35105402E-02   4.05749007E-19   1.31269106E-03   9.62669049E-07   1.03938655E+00
      8464       8464   9.99828907E+01   1.35105418E-02   4.05749515E-19   2.36188334E-04   9.62669049E-07   1.03938655E+00
      8465       8465   9.99828037E+01   1.35129032E-02   4.05847926E-19   3.27898346E-03   9.62669049E-07   1.03938655E+00
      8466       8466   9.99828043E+01   1.35129050E-02   4.05849145E-19   2.34110013E-04   9.62669049E-07   1.03938655E+00
      8467       8467   9.99828019E+01   1.35129362E-02   4.05854064E-19   6.62333287E-04   9.62669049E-07   1.03938655E+00
      8468       8468   9.99828025E+01   1.35129441E-02   4.05854059E-19   2.45020789E-04   9.62669049E-07   1.03938655E+00
      8469       8469   9.99828033E+01   1.35129584E-02   4.05855302E-19   1.87249872E-04   9.62669049E-07   1.03938655E+00
      8470       8470   9.99828040E+01   1.35129677E-02   4.05855953E-19   2.25753705E-04   9.62669049E-07   1.03938655E+00
      8471       8471   9.99828046E+01   1.35129757E-02   4.05855777E-19   2.45037990E-04   9.62669049E-07   1.03938655E+00
      8472       8472   9.99828053E+01   1.35129873E-02   4.05855766E-19   2.00746988E-04   9.62669049E-07   1.03938655E+00
      8473       8473   9.99828060E+01   1.35129952E-02   4.05856085E-19   2.45030271E-04   9.62669049E-07   1.03938655E+00
      8474       8474   9.99828064E+01   1.35129986E-02   4.05855795E-19   3.09449758E-04   9.62669049E-07   1.03938655E+00
      8475       8475   9.99828070E+01   1.35130078E-02   4.05858931E-19   2.25747636E-04   9.62669049E-07   1.03938655E+00
      8476       8476   9.99828077E+01   1.35130095E-02   4.05858388E-19   2.33937580E-04   9.62669049E-07   1.03938655E+00
      8477       8477   9.99827970E+01   1.35142963E-02   4.05829610E-19   1.32638621E-03   9.62669049E-07   1.03938655E+00
      8478       8478   9.99827977E+01   1.35142978E-02   4.05829945E-19   2.36711247E-04   9.62669049E-07   1.03938655E+00
      8479       8479   9.99827871E+01   1.35155750E-02   4.05752035E-19   1.32131622E-03   9.62669049E-07   1.03938655E+00
      8480       8480   9.99827845E+01   1.35155378E-02   4.05759333E-19   7.18832759E-04   9.62669049E-07   1.03938655E+00
      8481       8481   9.99827852E+01   1.35155466E-02   4.05759319E-19   2.31860697E-04   9.62669049E-07   1.03938655E+00
      8482       8482   9.99827853E+01   1.35155597E-02   4.05760098E-19   3.55134927E-04   9.62669049E-07   1.03938655E+00
      8483       8483   9.99827860E+01   1.35155863E-02   4.05780161E-19   2.40277186E-04   9.62669049E-07   1.03938655E+00
      8484       8484   9.99827867E+01   1.35155951E-02   4.05780184E-19   2.32038491E-04   9.62669049E-07   1.03938655E+00
      8485       8485   9.99827345E+01   1.35187443E-02   4.05753934E-19   2.24781794E-03   9.62669049E-07   1.03938655E+00
